time,coin,sz,side,payment,rate
1/10/2026 - 19:00:00,REZ,3636,Short,-0.007304,-0.0003613046
1/10/2026 - 19:00:00,TURBO,5084,Short,0.000096,0.0000098168
1/10/2026 - 19:00:00,HMSTR,134918,Short,0.000426,0.0000125
1/10/2026 - 19:00:00,XLM,133,Long,-0.000375,0.0000125
1/10/2026 - 19:00:00,ALGO,165,Long,-0.000274,0.0000125
1/10/2026 - 19:00:00,ME,94.6,Short,0.000259,0.0000125
1/10/2026 - 19:00:00,MOVE,1395,Short,0.000605,0.0000125
1/10/2026 - 19:00:00,AIXBT,1051,Short,0.000485,0.0000125
1/10/2026 - 19:00:00,IP,17,Short,-0.003594,-0.0001057924
1/10/2026 - 19:00:00,PAXG,0.003,Long,-0.000169,0.0000125
1/10/2026 - 19:00:00,AVNT,117,Short,-0.019059,-0.0005059731
1/10/2026 - 19:00:00,ZEC,0.09,Short,0.000407,0.0000123302
1/10/2026 - 20:00:00,BTC,0.00082,Long,-0.000928,0.0000125
1/10/2026 - 20:00:00,ETH,0.0066,Long,-0.000255,0.0000125
1/10/2026 - 20:00:00,ATOM,35.16,Long,-0.001138,0.0000125
1/10/2026 - 20:00:00,SOL,0.32,Long,-0.000544,0.0000125
1/10/2026 - 20:00:00,AVAX,0.83,Long,-0.00004,0.0000035675
1/10/2026 - 20:00:00,BNB,0.06,Long,-0.000684,0.0000125
1/10/2026 - 20:00:00,XRP,16,Long,-0.000419,0.0000125
1/10/2026 - 20:00:00,BCH,0.033,Long,-0.000264,0.0000125
1/10/2026 - 20:00:00,YGG,152,Short,0.000131,0.0000125
1/10/2026 - 20:00:00,TRX,174,Long,-0.000651,0.0000125
1/10/2026 - 20:00:00,BANANA,2.9,Short,0.000262,0.0000125
1/10/2026 - 20:00:00,ARK,35,Long,-0.000126,0.0000125
1/10/2026 - 20:00:00,TON,37.8,Long,-0.000825,0.0000125
1/10/2026 - 20:00:00,POLYX,176,Short,-0.003622,-0.0003200958
1/10/2026 - 20:00:00,GMT,1342,Short,-0.013677,-0.0004657915
1/10/2026 - 20:00:00,USTC,2996,Short,0.000266,0.0000125
1/10/2026 - 20:00:00,CAKE,5.1,Long,-0.000132,0.0000125
1/10/2026 - 20:00:00,ETC,0.83,Long,-0.00013,0.0000125
1/10/2026 - 20:00:00,MAVIA,194,Short,0.000148,0.0000125
1/10/2026 - 20:00:00,STRK,369.9,Short,0.000088,0.0000028963
1/10/2026 - 20:00:00,TNSR,258.3,Short,-0.003104,-0.0001647529
1/10/2026 - 20:00:00,MERL,203,Short,0.000642,0.0000125
1/10/2026 - 20:00:00,EIGEN,27.48,Short,-0.000018,-0.0000016733
1/10/2026 - 20:00:00,REZ,3636,Short,-0.002861,-0.000138542
1/10/2026 - 20:00:00,TURBO,5084,Short,0.000123,0.0000125
1/10/2026 - 20:00:00,HMSTR,134918,Short,0.00043,0.0000125
1/10/2026 - 20:00:00,XLM,133,Long,-0.000371,0.0000123373
1/10/2026 - 20:00:00,ALGO,165,Long,-0.000276,0.0000125
1/10/2026 - 20:00:00,ME,140.2,Short,0.000386,0.0000125
1/10/2026 - 20:00:00,MOVE,1395,Short,0.000607,0.0000125
1/10/2026 - 20:00:00,AIXBT,1051,Short,0.000487,0.0000125
1/10/2026 - 20:00:00,IP,22.1,Short,-0.00405,-0.0000911005
1/10/2026 - 20:00:00,PAXG,0.003,Long,-0.000169,0.0000125
1/10/2026 - 20:00:00,AVNT,117,Short,-0.02354,-0.0006117645
1/10/2026 - 20:00:00,ZEC,0.12,Short,0.000564,0.0000125
1/10/2026 - 21:00:00,BTC,0.00082,Long,-0.000928,0.0000125
1/10/2026 - 21:00:00,ETH,0.0066,Long,-0.000255,0.0000125
1/10/2026 - 21:00:00,ATOM,35.16,Long,-0.000768,0.0000084433
1/10/2026 - 21:00:00,SOL,0.32,Long,-0.000544,0.0000125
1/10/2026 - 21:00:00,AVAX,0.83,Long,-0.000143,0.0000125
1/10/2026 - 21:00:00,BNB,0.06,Long,-0.000685,0.0000125
1/10/2026 - 21:00:00,XRP,16,Long,-0.000361,0.000010773
1/10/2026 - 21:00:00,BCH,0.033,Long,-0.000264,0.0000125
1/10/2026 - 21:00:00,YGG,152,Short,0.000133,0.0000125
1/10/2026 - 21:00:00,TRX,174,Long,-0.000651,0.0000125
1/10/2026 - 21:00:00,BANANA,2.9,Short,0.000264,0.0000125
1/10/2026 - 21:00:00,ARK,35,Long,-0.000126,0.0000125
1/10/2026 - 21:00:00,TON,37.8,Long,-0.000827,0.0000125
1/10/2026 - 21:00:00,POLYX,176,Short,-0.003972,-0.000349968
1/10/2026 - 21:00:00,GMT,1342,Short,-0.013024,-0.0004510808
1/10/2026 - 21:00:00,USTC,2996,Short,-0.000972,-0.0000451128
1/10/2026 - 21:00:00,CAKE,5.1,Long,-0.000132,0.0000125
1/10/2026 - 21:00:00,ETC,0.83,Long,-0.000076,0.0000072894
1/10/2026 - 21:00:00,MAVIA,194,Short,0.00015,0.0000125
1/10/2026 - 21:00:00,STRK,369.9,Short,-0.000333,-0.0000108455
1/10/2026 - 21:00:00,TNSR,258.3,Short,-0.001518,-0.0000807029
1/10/2026 - 21:00:00,MERL,203,Short,0.000649,0.0000125
1/10/2026 - 21:00:00,EIGEN,27.48,Short,-0.00002,-0.0000018155
1/10/2026 - 21:00:00,REZ,3636,Short,-0.001889,-0.0000934229
1/10/2026 - 21:00:00,TURBO,5084,Short,0.000008,8.066e-7
1/10/2026 - 21:00:00,HMSTR,134918,Short,0.000438,0.0000125
1/10/2026 - 21:00:00,XLM,133,Long,-0.000378,0.0000125
1/10/2026 - 21:00:00,ALGO,165,Long,-0.000278,0.0000125
1/10/2026 - 21:00:00,ME,140.2,Short,0.000386,0.0000125
1/10/2026 - 21:00:00,MOVE,1395,Short,0.000609,0.0000125
1/10/2026 - 21:00:00,AIXBT,1051,Short,0.000491,0.0000125
1/10/2026 - 21:00:00,IP,22.1,Short,-0.003709,-0.0000832771
1/10/2026 - 21:00:00,PAXG,0.003,Long,-0.000169,0.0000125
1/10/2026 - 21:00:00,AVNT,117,Short,-0.024238,-0.0006247389
1/10/2026 - 21:00:00,ZEC,0.12,Short,0.000566,0.0000125
1/10/2026 - 22:00:00,BTC,0.00082,Long,-0.000928,0.0000125
1/10/2026 - 22:00:00,ETH,0.0066,Long,-0.000254,0.0000125
1/10/2026 - 22:00:00,ATOM,35.16,Long,-0.001131,0.0000125
1/10/2026 - 22:00:00,SOL,0.32,Long,-0.000544,0.0000125
1/10/2026 - 22:00:00,AVAX,0.83,Long,-0.000025,0.0000022605
1/10/2026 - 22:00:00,BNB,0.06,Long,-0.000682,0.0000125
1/10/2026 - 22:00:00,XRP,16,Long,-0.000204,0.0000061017
1/10/2026 - 22:00:00,BCH,0.033,Long,-0.000265,0.0000125
1/10/2026 - 22:00:00,YGG,152,Short,0.000132,0.0000125
1/10/2026 - 22:00:00,TRX,174,Long,-0.000653,0.0000125
1/10/2026 - 22:00:00,BANANA,2.9,Short,0.000263,0.0000125
1/10/2026 - 22:00:00,ARK,35,Long,-0.000126,0.0000125
1/10/2026 - 22:00:00,TON,37.8,Long,-0.000827,0.0000125
1/10/2026 - 22:00:00,POLYX,176,Short,-0.004597,-0.0004056071
1/10/2026 - 22:00:00,GMT,1342,Short,-0.017568,-0.0006057929
1/10/2026 - 22:00:00,USTC,2996,Short,-0.000572,-0.000026461
1/10/2026 - 22:00:00,CAKE,5.1,Long,-0.000131,0.0000125
1/10/2026 - 22:00:00,ETC,0.83,Long,-0.000131,0.0000125
1/10/2026 - 22:00:00,MAVIA,194,Short,0.000149,0.0000125
1/10/2026 - 22:00:00,STRK,369.9,Short,0.000363,0.0000119075
1/10/2026 - 22:00:00,TNSR,258.3,Short,-0.003473,-0.0001859061
1/10/2026 - 22:00:00,MERL,203,Short,0.000651,0.0000125
1/10/2026 - 22:00:00,EIGEN,27.48,Short,-0.000009,-8.058e-7
1/10/2026 - 22:00:00,REZ,3636,Short,-0.000349,-0.0000174065
1/10/2026 - 22:00:00,TURBO,5084,Short,0.000123,0.0000125
1/10/2026 - 22:00:00,HMSTR,134918,Short,0.00044,0.0000125
1/10/2026 - 22:00:00,XLM,133,Long,-0.000372,0.0000123246
1/10/2026 - 22:00:00,ALGO,165,Long,-0.000278,0.0000125
1/10/2026 - 22:00:00,ME,140.2,Short,0.000384,0.0000125
1/10/2026 - 22:00:00,MOVE,1395,Short,0.000606,0.0000125
1/10/2026 - 22:00:00,AIXBT,1051,Short,0.000488,0.0000125
1/10/2026 - 22:00:00,IP,22.1,Short,-0.000578,-0.0000130181
1/10/2026 - 22:00:00,PAXG,0.003,Long,-0.000169,0.0000125
1/10/2026 - 22:00:00,AVNT,117,Short,-0.021776,-0.0005680126
1/10/2026 - 22:00:00,ZEC,0.12,Short,0.000563,0.0000125
1/10/2026 - 23:00:00,BTC,0.00082,Long,-0.000927,0.0000125
1/10/2026 - 23:00:00,ETH,0.0066,Long,-0.000254,0.0000125
1/10/2026 - 23:00:00,ATOM,35.16,Long,-0.00113,0.0000125
1/10/2026 - 23:00:00,SOL,0.32,Long,-0.000543,0.0000125
1/10/2026 - 23:00:00,AVAX,0.83,Long,-0.000045,0.00000396
1/10/2026 - 23:00:00,BNB,0.06,Long,-0.000678,0.0000125
1/10/2026 - 23:00:00,XRP,16,Long,-0.000273,0.0000081786
1/10/2026 - 23:00:00,BCH,0.033,Long,-0.000268,0.0000125
1/10/2026 - 23:00:00,YGG,152,Short,0.000131,0.0000125
1/10/2026 - 23:00:00,TRX,174,Long,-0.000652,0.0000125
1/10/2026 - 23:00:00,BANANA,2.9,Short,0.000262,0.0000125
1/10/2026 - 23:00:00,ARK,35,Long,-0.000126,0.0000125
1/10/2026 - 23:00:00,TON,37.8,Long,-0.000821,0.0000125
1/10/2026 - 23:00:00,POLYX,176,Short,-0.004714,-0.0004173083
1/10/2026 - 23:00:00,GMT,1342,Short,-0.013819,-0.0004784527
1/10/2026 - 23:00:00,USTC,2996,Short,0.000266,0.0000125
1/10/2026 - 23:00:00,CAKE,5.1,Long,-0.00013,0.0000125
1/10/2026 - 23:00:00,ETC,0.83,Long,-0.00013,0.0000125
1/10/2026 - 23:00:00,MAVIA,194,Short,0.000147,0.0000125
1/10/2026 - 23:00:00,STRK,369.9,Short,0.000379,0.0000125
1/10/2026 - 23:00:00,TNSR,258.3,Short,-0.002792,-0.0001502879
1/10/2026 - 23:00:00,MERL,203,Short,0.000652,0.0000125
1/10/2026 - 23:00:00,EIGEN,27.48,Short,0.000103,0.0000092303
1/10/2026 - 23:00:00,REZ,3636,Short,-0.000396,-0.0000195993
1/10/2026 - 23:00:00,TURBO,5084,Short,0.000121,0.0000125
1/10/2026 - 23:00:00,HMSTR,134918,Short,0.00044,0.0000125
1/10/2026 - 23:00:00,XLM,133,Long,-0.000376,0.0000125
1/10/2026 - 23:00:00,ALGO,165,Long,-0.000276,0.0000125
1/10/2026 - 23:00:00,ME,140.2,Short,0.000383,0.0000125
1/10/2026 - 23:00:00,MOVE,1395,Short,0.000602,0.0000125
1/10/2026 - 23:00:00,AIXBT,1051,Short,0.000483,0.0000125
1/10/2026 - 23:00:00,IP,22.1,Short,-0.002131,-0.0000480184
1/10/2026 - 23:00:00,PAXG,0.003,Long,-0.000169,0.0000125
1/10/2026 - 23:00:00,AVNT,117,Short,-0.020461,-0.000538433
1/10/2026 - 23:00:00,ZEC,0.12,Short,0.000558,0.0000125
1/11/2026 - 00:00:00,BTC,0.00082,Long,-0.000926,0.0000125
1/11/2026 - 00:00:00,ETH,0.0066,Long,-0.000254,0.0000125
1/11/2026 - 00:00:00,ATOM,35.16,Long,-0.001122,0.0000125
1/11/2026 - 00:00:00,SOL,0.32,Long,-0.000433,0.0000099866
1/11/2026 - 00:00:00,AVAX,0.83,Long,0.000162,-0.0000142678
1/11/2026 - 00:00:00,BNB,0.06,Long,-0.000677,0.0000125
1/11/2026 - 00:00:00,XRP,16,Long,-0.00041,0.0000122978
1/11/2026 - 00:00:00,BCH,0.033,Long,-0.000158,0.0000074461
1/11/2026 - 00:00:00,YGG,152,Short,0.000129,0.0000125
1/11/2026 - 00:00:00,TRX,174,Long,-0.000655,0.0000125
1/11/2026 - 00:00:00,BANANA,2.9,Short,0.00026,0.0000125
1/11/2026 - 00:00:00,ARK,35,Long,-0.000125,0.0000125
1/11/2026 - 00:00:00,TON,37.8,Long,-0.00082,0.0000125
1/11/2026 - 00:00:00,POLYX,176,Short,-0.004148,-0.0003711928
1/11/2026 - 00:00:00,GMT,1342,Short,-0.017998,-0.0006314227
1/11/2026 - 00:00:00,USTC,2996,Short,0.000264,0.0000125
1/11/2026 - 00:00:00,CAKE,5.1,Long,-0.00013,0.0000125
1/11/2026 - 00:00:00,ETC,0.83,Long,-0.000059,0.0000057549
1/11/2026 - 00:00:00,MAVIA,194,Short,0.000145,0.0000125
1/11/2026 - 00:00:00,STRK,369.9,Short,0.000048,0.0000016085
1/11/2026 - 00:00:00,TNSR,258.3,Short,-0.004648,-0.0002545343
1/11/2026 - 00:00:00,MERL,203,Short,0.000646,0.0000125
1/11/2026 - 00:00:00,EIGEN,27.48,Short,0.000106,0.0000096165
1/11/2026 - 00:00:00,REZ,3636,Short,-0.001744,-0.0000896634
1/11/2026 - 00:00:00,TURBO,5084,Short,0.00012,0.0000125
1/11/2026 - 00:00:00,HMSTR,134918,Short,0.000435,0.0000125
1/11/2026 - 00:00:00,XLM,133,Long,-0.000254,0.0000084909
1/11/2026 - 00:00:00,ALGO,165,Long,-0.000274,0.0000125
1/11/2026 - 00:00:00,ME,140.2,Short,0.000378,0.0000125
1/11/2026 - 00:00:00,MOVE,1395,Short,0.000598,0.0000125
1/11/2026 - 00:00:00,AIXBT,1051,Short,0.000477,0.0000125
1/11/2026 - 00:00:00,IP,22.1,Short,-0.00408,-0.000091943
1/11/2026 - 00:00:00,PAXG,0.003,Long,-0.000169,0.0000125
1/11/2026 - 00:00:00,AVNT,117,Short,-0.021142,-0.0005548315
1/11/2026 - 00:00:00,ZEC,0.12,Short,0.000553,0.0000125
1/11/2026 - 01:00:00,BTC,0.00082,Long,-0.000927,0.0000125
1/11/2026 - 01:00:00,ETH,0.0066,Long,-0.000254,0.0000125
1/11/2026 - 01:00:00,ATOM,35.16,Long,0.001397,-0.0000154688
1/11/2026 - 01:00:00,SOL,0.32,Long,-0.000543,0.0000125
1/11/2026 - 01:00:00,AVAX,0.83,Long,0.000101,-0.0000088721
1/11/2026 - 01:00:00,BNB,0.06,Long,-0.000681,0.0000125
1/11/2026 - 01:00:00,XRP,16,Long,-0.000291,0.000008698
1/11/2026 - 01:00:00,BCH,0.033,Long,-0.000005,2.429e-7
1/11/2026 - 01:00:00,YGG,152,Short,0.00013,0.0000125
1/11/2026 - 01:00:00,TRX,174,Long,-0.000657,0.0000125
1/11/2026 - 01:00:00,BANANA,2.9,Short,0.000262,0.0000125
1/11/2026 - 01:00:00,ARK,35,Long,-0.000126,0.0000125
1/11/2026 - 01:00:00,TON,37.8,Long,-0.000822,0.0000125
1/11/2026 - 01:00:00,POLYX,176,Short,-0.00502,-0.0004436137
1/11/2026 - 01:00:00,GMT,1342,Short,-0.03494,-0.0011798144
1/11/2026 - 01:00:00,USTC,2996,Short,0.000266,0.0000125
1/11/2026 - 01:00:00,CAKE,5.1,Long,-0.00013,0.0000125
1/11/2026 - 01:00:00,ETC,0.83,Long,0.000178,-0.0000171228
1/11/2026 - 01:00:00,MAVIA,194,Short,0.000147,0.0000125
1/11/2026 - 01:00:00,STRK,369.9,Short,0.00003,0.0000010139
1/11/2026 - 01:00:00,TNSR,258.3,Short,-0.005324,-0.0002889286
1/11/2026 - 01:00:00,MERL,203,Short,0.000648,0.0000125
1/11/2026 - 01:00:00,EIGEN,27.48,Short,0.000008,7.9e-7
1/11/2026 - 01:00:00,REZ,3636,Short,-0.0045,-0.0002301258
1/11/2026 - 01:00:00,TURBO,5084,Short,-0.000311,-0.0000321534
1/11/2026 - 01:00:00,HMSTR,134918,Short,0.000435,0.0000125
1/11/2026 - 01:00:00,XLM,133,Long,-0.000074,0.0000024803
1/11/2026 - 01:00:00,ALGO,165,Long,-0.000275,0.0000125
1/11/2026 - 01:00:00,ME,140.2,Short,0.000382,0.0000125
1/11/2026 - 01:00:00,MOVE,1395,Short,0.000604,0.0000125
1/11/2026 - 01:00:00,AIXBT,1051,Short,0.000481,0.0000125
1/11/2026 - 01:00:00,IP,22.1,Short,-0.004399,-0.0000990354
1/11/2026 - 01:00:00,PAXG,0.003,Long,-0.000169,0.0000125
1/11/2026 - 01:00:00,AVNT,117,Short,-0.02494,-0.0006479269
1/11/2026 - 01:00:00,ZEC,0.12,Short,0.000563,0.0000125
1/11/2026 - 02:00:00,BTC,0.00082,Long,-0.000929,0.0000125
1/11/2026 - 02:00:00,ETH,0.0066,Long,-0.000255,0.0000125
1/11/2026 - 02:00:00,ATOM,35.16,Long,-0.001129,0.0000125
1/11/2026 - 02:00:00,SOL,0.32,Long,-0.000545,0.0000125
1/11/2026 - 02:00:00,AVAX,0.83,Long,0.000164,-0.0000144322
1/11/2026 - 02:00:00,BNB,0.06,Long,-0.000679,0.0000125
1/11/2026 - 02:00:00,XRP,16,Long,-0.000305,0.0000091414
1/11/2026 - 02:00:00,BCH,0.033,Long,-0.000079,0.0000037232
1/11/2026 - 02:00:00,YGG,152,Short,0.00013,0.0000125
1/11/2026 - 02:00:00,TRX,174,Long,-0.000659,0.0000125
1/11/2026 - 02:00:00,BANANA,2.9,Short,0.000262,0.0000125
1/11/2026 - 02:00:00,ARK,35,Long,-0.000125,0.0000125
1/11/2026 - 02:00:00,TON,37.8,Long,-0.000825,0.0000125
1/11/2026 - 02:00:00,POLYX,176,Short,-0.018479,-0.0015560989
1/11/2026 - 02:00:00,GMT,1342,Short,-0.046411,-0.0015856788
1/11/2026 - 02:00:00,USTC,2996,Short,0.000267,0.0000125
1/11/2026 - 02:00:00,CAKE,5.1,Long,-0.000129,0.0000125
1/11/2026 - 02:00:00,ETC,0.83,Long,-0.000065,0.0000063053
1/11/2026 - 02:00:00,MAVIA,194,Short,0.000147,0.0000125
1/11/2026 - 02:00:00,STRK,369.9,Short,0.00037,0.0000122459
1/11/2026 - 02:00:00,TNSR,258.3,Short,-0.002372,-0.0001283785
1/11/2026 - 02:00:00,MERL,203,Short,0.000645,0.0000125
1/11/2026 - 02:00:00,EIGEN,27.48,Short,-0.000101,-0.0000091078
1/11/2026 - 02:00:00,REZ,3636,Short,-0.00549,-0.0002801992
1/11/2026 - 02:00:00,TURBO,5084,Short,0.000093,0.0000096617
1/11/2026 - 02:00:00,HMSTR,134918,Short,0.000433,0.0000125
1/11/2026 - 02:00:00,XLM,133,Long,-0.000375,0.0000125
1/11/2026 - 02:00:00,ALGO,165,Long,-0.000275,0.0000125
1/11/2026 - 02:00:00,ME,140.2,Short,0.000376,0.0000125
1/11/2026 - 02:00:00,MOVE,1395,Short,0.000603,0.0000125
1/11/2026 - 02:00:00,AIXBT,1051,Short,0.000482,0.0000125
1/11/2026 - 02:00:00,IP,22.1,Short,-0.00371,-0.0000840208
1/11/2026 - 02:00:00,PAXG,0.003,Long,-0.000169,0.0000125
1/11/2026 - 02:00:00,AVNT,117,Short,-0.025199,-0.0006626092
1/11/2026 - 02:00:00,ZEC,0.12,Short,0.000567,0.0000125
1/11/2026 - 03:00:00,BTC,0.00082,Long,-0.000928,0.0000125
1/11/2026 - 03:00:00,ETH,0.0066,Long,-0.000255,0.0000125
1/11/2026 - 03:00:00,ATOM,35.16,Long,-0.000761,0.0000083864
1/11/2026 - 03:00:00,SOL,0.32,Long,-0.000545,0.0000125
1/11/2026 - 03:00:00,AVAX,0.83,Long,0.000161,-0.0000141746
1/11/2026 - 03:00:00,BNB,0.06,Long,-0.000681,0.0000125
1/11/2026 - 03:00:00,XRP,16,Long,-0.000409,0.0000122327
1/11/2026 - 03:00:00,BCH,0.033,Long,0.000008,-3.989e-7
1/11/2026 - 03:00:00,YGG,152,Short,-0.000033,-0.0000032185
1/11/2026 - 03:00:00,TRX,174,Long,-0.000657,0.0000125
1/11/2026 - 03:00:00,BANANA,2.9,Short,0.000262,0.0000125
1/11/2026 - 03:00:00,ARK,35,Long,-0.000124,0.0000125
1/11/2026 - 03:00:00,TON,37.8,Long,-0.000823,0.0000125
1/11/2026 - 03:00:00,POLYX,176,Short,-0.022135,-0.0019319604
1/11/2026 - 03:00:00,GMT,1342,Short,-0.024781,-0.0008955295
1/11/2026 - 03:00:00,USTC,2996,Short,-0.00015,-0.0000070839
1/11/2026 - 03:00:00,CAKE,5.1,Long,-0.00013,0.0000125
1/11/2026 - 03:00:00,ETC,0.83,Long,-0.000067,0.0000064633
1/11/2026 - 03:00:00,MAVIA,194,Short,0.000147,0.0000125
1/11/2026 - 03:00:00,STRK,369.9,Short,0.00012,0.0000039861
1/11/2026 - 03:00:00,TNSR,258.3,Short,-0.002744,-0.0001487043
1/11/2026 - 03:00:00,MERL,203,Short,0.000643,0.0000125
1/11/2026 - 03:00:00,EIGEN,27.48,Short,0.000081,0.0000073015
1/11/2026 - 03:00:00,REZ,3636,Short,-0.001364,-0.000071572
1/11/2026 - 03:00:00,TURBO,5084,Short,0,5.44e-8
1/11/2026 - 03:00:00,HMSTR,134918,Short,0.000428,0.0000125
1/11/2026 - 03:00:00,XLM,133,Long,-0.000274,0.000009111
1/11/2026 - 03:00:00,ALGO,165,Long,-0.000276,0.0000125
1/11/2026 - 03:00:00,ME,140.2,Short,0.000379,0.0000125
1/11/2026 - 03:00:00,MOVE,1395,Short,0.000613,0.0000125
1/11/2026 - 03:00:00,AIXBT,1051,Short,0.000485,0.0000125
1/11/2026 - 03:00:00,IP,22.1,Short,-0.003745,-0.0000846797
1/11/2026 - 03:00:00,PAXG,0.003,Long,-0.000169,0.0000125
1/11/2026 - 03:00:00,AVNT,117,Short,-0.037373,-0.0009810553
1/11/2026 - 03:00:00,ZEC,0.12,Short,0.000566,0.0000125
1/11/2026 - 04:00:00,BTC,0.00082,Long,-0.000929,0.0000125
1/11/2026 - 04:00:00,ETH,0.0066,Long,-0.000255,0.0000125
1/11/2026 - 04:00:00,ATOM,35.16,Long,-0.001141,0.0000125
1/11/2026 - 04:00:00,SOL,0.32,Long,-0.000544,0.0000125
1/11/2026 - 04:00:00,AVAX,0.83,Long,0.000092,-0.0000080934
1/11/2026 - 04:00:00,BNB,0.06,Long,-0.000682,0.0000125
1/11/2026 - 04:00:00,XRP,16,Long,-0.000412,0.0000123223
1/11/2026 - 04:00:00,BCH,0.033,Long,-0.000133,0.0000062443
1/11/2026 - 04:00:00,YGG,152,Short,0.00013,0.0000125
1/11/2026 - 04:00:00,TRX,174,Long,-0.000652,0.0000125
1/11/2026 - 04:00:00,BANANA,2.9,Short,0.000262,0.0000125
1/11/2026 - 04:00:00,ARK,35,Long,-0.000125,0.0000125
1/11/2026 - 04:00:00,TON,37.8,Long,-0.000821,0.0000125
1/11/2026 - 04:00:00,POLYX,176,Short,-0.016013,-0.0014283454
1/11/2026 - 04:00:00,GMT,1342,Short,-0.020814,-0.0007543666
1/11/2026 - 04:00:00,USTC,2996,Short,0.000264,0.0000125
1/11/2026 - 04:00:00,CAKE,5.1,Long,-0.000133,0.0000125
1/11/2026 - 04:00:00,ETC,0.83,Long,-0.00008,0.0000076937
1/11/2026 - 04:00:00,MAVIA,194,Short,0.000148,0.0000125
1/11/2026 - 04:00:00,STRK,369.9,Short,-0.000168,-0.0000055508
1/11/2026 - 04:00:00,TNSR,258.3,Short,0.000164,0.0000090269
1/11/2026 - 04:00:00,MERL,203,Short,0.00064,0.0000125
1/11/2026 - 04:00:00,EIGEN,27.48,Short,-0.000003,-2.872e-7
1/11/2026 - 04:00:00,REZ,3636,Short,-0.000097,-0.0000050942
1/11/2026 - 04:00:00,TURBO,5084,Short,-0.000171,-0.0000176111
1/11/2026 - 04:00:00,HMSTR,134918,Short,0.000423,0.0000125
1/11/2026 - 04:00:00,XLM,133,Long,-0.000378,0.0000125
1/11/2026 - 04:00:00,ALGO,165,Long,-0.000276,0.0000125
1/11/2026 - 04:00:00,ME,140.2,Short,0.000377,0.0000125
1/11/2026 - 04:00:00,MOVE,1395,Short,0.000611,0.0000125
1/11/2026 - 04:00:00,AIXBT,1051,Short,0.000484,0.0000125
1/11/2026 - 04:00:00,IP,22.1,Short,-0.004178,-0.0000943127
1/11/2026 - 04:00:00,PAXG,0.003,Long,-0.000169,0.0000125
1/11/2026 - 04:00:00,AVNT,117,Short,-0.037379,-0.0009848353
1/11/2026 - 04:00:00,ZEC,0.12,Short,0.000567,0.0000125
1/11/2026 - 05:00:00,BTC,0.00082,Long,-0.000929,0.0000125
1/11/2026 - 05:00:00,ETH,0.0066,Long,-0.000255,0.0000125
1/11/2026 - 05:00:00,ATOM,35.16,Long,-0.001147,0.0000125
1/11/2026 - 05:00:00,SOL,0.32,Long,-0.000545,0.0000125
1/11/2026 - 05:00:00,AVAX,0.83,Long,0.000179,-0.000015744
1/11/2026 - 05:00:00,BNB,0.06,Long,-0.000684,0.0000125
1/11/2026 - 05:00:00,XRP,16,Long,-0.000379,0.0000113224
1/11/2026 - 05:00:00,BCH,0.033,Long,-0.000267,0.0000125
1/11/2026 - 05:00:00,YGG,152,Short,0.00013,0.0000125
1/11/2026 - 05:00:00,TRX,174,Long,-0.000652,0.0000125
1/11/2026 - 05:00:00,BANANA,2.9,Short,0.000263,0.0000125
1/11/2026 - 05:00:00,ARK,35,Long,-0.000125,0.0000125
1/11/2026 - 05:00:00,TON,37.8,Long,-0.000821,0.0000125
1/11/2026 - 05:00:00,POLYX,176,Short,-0.013612,-0.0012179968
1/11/2026 - 05:00:00,GMT,1342,Short,-0.018858,-0.0006898681
1/11/2026 - 05:00:00,USTC,2996,Short,-0.000862,-0.0000404363
1/11/2026 - 05:00:00,CAKE,5.1,Long,-0.000132,0.0000125
1/11/2026 - 05:00:00,ETC,0.83,Long,-0.00013,0.0000125
1/11/2026 - 05:00:00,MAVIA,194,Short,0.000551,0.000046631
1/11/2026 - 05:00:00,STRK,369.9,Short,0.000083,0.0000027616
1/11/2026 - 05:00:00,TNSR,258.3,Short,0.000162,0.0000088839
1/11/2026 - 05:00:00,MERL,203,Short,0.000643,0.0000125
1/11/2026 - 05:00:00,EIGEN,27.48,Short,-0.000233,-0.0000208677
1/11/2026 - 05:00:00,REZ,3636,Short,0.00024,0.0000125
1/11/2026 - 05:00:00,TURBO,5084,Short,-0.000398,-0.0000408244
1/11/2026 - 05:00:00,HMSTR,134918,Short,0.000421,0.0000125
1/11/2026 - 05:00:00,XLM,133,Long,-0.000378,0.0000125
1/11/2026 - 05:00:00,ALGO,165,Long,-0.000276,0.0000125
1/11/2026 - 05:00:00,ME,140.2,Short,0.000378,0.0000125
1/11/2026 - 05:00:00,MOVE,1395,Short,0.00061,0.0000125
1/11/2026 - 05:00:00,AIXBT,1051,Short,0.000484,0.0000125
1/11/2026 - 05:00:00,IP,22.1,Short,-0.004668,-0.0001052239
1/11/2026 - 05:00:00,PAXG,0.003,Long,-0.000169,0.0000125
1/11/2026 - 05:00:00,AVNT,117,Short,-0.031433,-0.0008306068
1/11/2026 - 05:00:00,ZEC,0.12,Short,0.000479,0.000010577
1/11/2026 - 06:00:00,BTC,0.00082,Long,-0.00093,0.0000125
1/11/2026 - 06:00:00,ETH,0.0066,Long,-0.000255,0.0000125
1/11/2026 - 06:00:00,ATOM,35.16,Long,-0.001148,0.0000125
1/11/2026 - 06:00:00,SOL,0.32,Long,-0.000544,0.0000125
1/11/2026 - 06:00:00,AVAX,0.83,Long,0.00009,-0.0000078963
1/11/2026 - 06:00:00,BNB,0.06,Long,-0.000684,0.0000125
